count, Time, ForceInput_x_T[0], ForceInput_x_T[1], ForceInput_x_T[2], ForceInput_x_T[3], ForceInput_x_T[4], ForceInput_x_T[5] 
1,1727828929.53825830.0,0.0,0.0,0.0,0.0,0.0
2,1727828929.5388086-226563.88058734813,250877.34950178734,76262.28325120223,97120.73712322002,-131508.7116567359,0.0
3,1727828929.5391717-228119.95119577774,252843.6542235625,76159.15643138991,97523.56058702435,-132064.12151356868,0.0
4,1727828929.5395124-229364.80768252138,251918.33435449182,76262.28325120223,97805.53701168734,-132187.5459261982,0.0
5,1727828929.5398402-228638.6413985876,252380.99428902715,76159.15643138991,97684.68997254607,-131817.27268830966,0.0
6,1727828929.5402045-228846.11747971154,254578.62897807002,76520.100300733,97362.43120150261,-131755.56048199488,0.0
7,1727828929.5411692-228327.42727690167,254231.63402716853,77035.73439979453,97483.2782406439,-131693.84827568015,0.0
8,1727828929.54143930.0,0.0,0.0,0.0,0.0,0.0
9,1727828929.54170940.0,0.0,0.0,0.0,0.0,0.0
10,1727828929.5419740.0,0.0,0.0,0.0,0.0,0.0
11,1727828929.542271-230194.71200701717,255503.9488471407,76468.53689082684,97080.45477683959,-132125.83371988343,0.0
12,1727828929.5425634-230402.18808814115,253768.97409263317,76932.60757998223,97080.45477683959,-131632.13606936543,0.0
13,1727828929.5428472-229053.59356083546,253421.9791417317,77396.67826913761,97241.58416236131,-131508.7116567359,0.0
14,1727828929.5431266-228846.11747971154,253190.649174464,77087.29780970069,97483.2782406439,-131693.84827568015,0.0
15,1727828929.5434353-229779.7598447693,253768.97409263317,77551.36849885609,97281.86650874173,-130459.60414938511,0.0
16,1727828929.5436940.0,0.0,0.0,0.0,0.0,0.0
17,1727828929.54393890.0,0.0,0.0,0.0,0.0,0.0
18,1727828929.5443382-228223.6892363397,254462.9639944362,77963.87577810533,97322.1488551222,-132125.83371988343,0.0
19,1727828929.5446830.0,0.0,0.0,0.0,0.0,0.0
20,1727828929.5450935-227808.73707409183,256776.2636671129,77860.748958293,97523.56058702435,-132187.5459261982,0.0
21,1727828929.5454526-227497.5229524059,256891.92865074673,77087.29780970069,97040.17243045916,-131817.27268830966,0.0
22,1727828929.5458324-229779.7598447693,255388.28386350686,77345.11485923146,96355.37254199183,-131755.56048199488,0.0
23,1727828929.5462754-229468.54572308337,256660.59868347904,78221.69282763608,96879.04304493743,-131570.42386305064,0.0
24,1727828929.5466392-228431.16531746366,255966.608781676,78273.25623754223,97563.84293340477,-131693.84827568015,0.0
25,1727828929.546928-227601.26099296787,255156.95389623923,78118.56600782377,97362.43120150261,-132372.68254514242,0.0
26,1727828929.5472076-227290.04687128193,255619.61383077456,78376.38305735454,97362.43120150261,-131632.13606936543,0.0
27,1727828929.5474956-227497.5229524059,256660.59868347904,78943.58056632226,97322.1488551222,-131446.99945042114,0.0
28,1727828929.5477781-228016.21315521575,255619.61383077456,79459.21466538378,97563.84293340477,-131817.27268830966,0.0
29,1727828929.5480568-228327.42727690167,257238.92360164825,79098.27079604071,97483.2782406439,-131940.69710093917,0.0
30,1727828929.5483522-229053.59356083546,255272.61887987304,77963.87577810533,97442.99589426348,-131817.27268830966,0.0
31,1727828929.548633-226978.83274959604,255272.61887987304,78015.43918801149,96315.0901956114,-132372.68254514242,0.0
32,1727828929.5489109-226045.19038453826,253768.97409263317,78118.56600782377,96717.91365941572,-132742.95578303095,0.0
33,1727828929.5491867-227186.30883072,254462.9639944362,78479.50987716686,97402.71354788305,-132002.40930725393,0.0
34,1727828929.5494618-228846.11747971154,257238.92360164825,78685.76351679147,97161.01946960045,-130768.16518095888,0.0
35,1727828929.54969530.0,0.0,0.0,0.0,0.0,0.0
36,1727828929.5499558-228016.21315521575,255041.28891260538,77912.31236819917,97523.56058702435,-130089.33091149664,0.0
37,1727828929.5502-229053.59356083546,256082.2737653099,78840.45374650994,97161.01946960045,-131385.2872441064,0.0
38,1727828929.55041840.0,0.0,0.0,0.0,0.0,0.0
39,1727828929.6182277-228223.6892363397,255850.94379804222,78324.8196474484,96194.2431564701,-133483.50225880797,0.0
40,1727828929.7126467-230090.9739664552,255619.61383077456,77654.49531866839,96838.760698557,-133730.35108406696,0.0
41,1727828929.8069613-231543.30653432282,255735.2788144084,78067.00259791763,97805.53701168734,-132866.38019566046,0.0
42,1727828929.9017665-230505.9261287031,256429.2687162114,78170.12941772993,97563.84293340477,-132496.10695777193,0.0
43,1727828929.996748-227808.73707409183,256197.93874894374,77912.31236819917,97040.17243045916,-131817.27268830966,0.0
44,1727828930.0916245-227290.04687128193,256429.2687162114,77448.24167904377,97644.40762616564,-131878.98489462445,0.0
