count, Time, ForceInput_x_T[0], ForceInput_x_T[1], ForceInput_x_T[2], ForceInput_x_T[3], ForceInput_x_T[4], ForceInput_x_T[5] 
1,1727830088.32598280.0,0.0,0.0,0.0,0.0,0.0
2,1727830088.3265545-226356.4045062242,251224.34445268882,75540.39551251606,97201.3018159809,-133360.07784617844,0.0
3,1727830088.56277440.0,0.0,0.0,0.0,0.0,0.0
4,1727830088.5629575-229676.02180420732,254115.9690435347,74302.87367476836,97563.84293340477,-131385.2872441064,0.0
5,1727830088.6673737-228846.11747971154,254231.63402716853,74973.19800354836,97281.86650874173,-131138.43841884742,0.0
6,1727830088.6677184-227497.5229524059,255041.28891260538,75385.7052827976,97765.25466530693,-132434.3947514572,0.0
7,1727830088.7773402-228327.42727690167,254578.62897807002,74818.5077738299,97644.40762616564,-133236.65343354893,0.0
8,1727830088.77765770.0,0.0,0.0,0.0,0.0,0.0
9,1727830088.8858955-225111.5480194805,252380.99428902715,74715.38095401759,97362.43120150261,-131755.56048199488,0.0
