count, Time, ForceInput_x_T[0], ForceInput_x_T[1], ForceInput_x_T[2], ForceInput_x_T[3], ForceInput_x_T[4], ForceInput_x_T[5] 
1,1727830333.54735230.0,0.0,0.0,0.0,0.0,0.0
2,1727830333.5478842-227393.78491184395,261287.19802883247,81006.11696256841,97724.97231892649,-132187.5459261982,0.0
3,1727830333.7457962-228119.95119577774,259320.89330705724,81315.49742200534,97805.53701168734,-132928.09240197518,0.0
4,1727830333.74593850.0,0.0,0.0,0.0,0.0,0.0
5,1727830333.8528512-227808.73707409183,258164.2434707189,81212.37060219303,97201.3018159809,-131385.2872441064,0.0
6,1727830333.8536751-228949.85552027353,259089.56333978957,81109.24378238073,96959.60773769829,-132742.95578303095,0.0
