count, Time, ForceInput_x_T[0], ForceInput_x_T[1], ForceInput_x_T[2], ForceInput_x_T[3], ForceInput_x_T[4], ForceInput_x_T[5] 
1,1724548988.50401640.0,0.0,0.0,0.0,0.0,0.0
2,1724548988.50425860.0,0.0,0.0,0.0,0.0,0.0
3,1724548988.50445150.0,0.0,0.0,0.0,0.0,0.0
4,1724548988.50463060.0,0.0,0.0,0.0,0.0,0.0
5,1724548988.50482650.0,0.0,0.0,0.0,0.0,0.0
6,1724548988.50501540.0,0.0,0.0,0.0,0.0,0.0
7,1724548988.50519750.0,0.0,0.0,0.0,0.0,0.0
8,1724548988.50537870.0,0.0,0.0,0.0,0.0,0.0
9,1724548988.50555870.0,0.0,0.0,0.0,0.0,0.0
10,1724548988.50573540.0,0.0,0.0,0.0,0.0,0.0
11,1724548988.50603060.0,0.0,0.0,0.0,0.0,0.0
12,1724548988.506250.0,0.0,0.0,0.0,0.0,0.0
13,1724548988.50638650.0,0.0,0.0,0.0,0.0,0.0
14,1724548988.50650170.0,0.0,0.0,0.0,0.0,0.0
15,1724548988.50661640.0,0.0,0.0,0.0,0.0,0.0
16,1724548988.5067260.0,0.0,0.0,0.0,0.0,0.0
17,1724548988.50683120.0,0.0,0.0,0.0,0.0,0.0
18,1724548988.5069230.0,0.0,0.0,0.0,0.0,0.0
19,1724548988.50701740.0,0.0,0.0,0.0,0.0,0.0
20,1724548988.50711370.0,0.0,0.0,0.0,0.0,0.0
21,1724548988.50721070.0,0.0,0.0,0.0,0.0,0.0
22,1724548988.50731020.0,0.0,0.0,0.0,0.0,0.0
23,1724548988.50740650.0,0.0,0.0,0.0,0.0,0.0
24,1724548988.50749870.0,0.0,0.0,0.0,0.0,0.0
25,1724548988.50759460.0,0.0,0.0,0.0,0.0,0.0
26,1724548988.50768880.0,0.0,0.0,0.0,0.0,0.0
27,1724548988.50778990.0,0.0,0.0,0.0,0.0,0.0
28,1724548988.50788760.0,0.0,0.0,0.0,0.0,0.0
29,1724548988.50798440.0,0.0,0.0,0.0,0.0,0.0
30,1724548988.5080850.0,0.0,0.0,0.0,0.0,0.0
31,1724548988.5081870.0,0.0,0.0,0.0,0.0,0.0
32,1724548988.50829150.0,0.0,0.0,0.0,0.0,0.0
33,1724548988.50839330.0,0.0,0.0,0.0,0.0,0.0
34,1724548988.50849060.0,0.0,0.0,0.0,0.0,0.0
35,1724548988.5085880.0,0.0,0.0,0.0,0.0,0.0
36,1724548988.50868730.0,0.0,0.0,0.0,0.0,0.0
37,1724548988.50878790.0,0.0,0.0,0.0,0.0,0.0
38,1724548988.50888970.0,0.0,0.0,0.0,0.0,0.0
39,1724548988.5089920.0,0.0,0.0,0.0,0.0,0.0
40,1724548988.5090890.0,0.0,0.0,0.0,0.0,0.0
41,1724548988.50919030.0,0.0,0.0,0.0,0.0,0.0
42,1724548988.50929450.0,0.0,0.0,0.0,0.0,0.0
43,1724548988.5094010.0,0.0,0.0,0.0,0.0,0.0
44,1724548988.50951980.0,0.0,0.0,0.0,0.0,0.0
45,1724548988.5096270.0,0.0,0.0,0.0,0.0,0.0
46,1724548988.50973420.0,0.0,0.0,0.0,0.0,0.0
47,1724548988.50984050.0,0.0,0.0,0.0,0.0,0.0
48,1724548988.50994850.0,0.0,0.0,0.0,0.0,0.0
49,1724548988.51004890.0,0.0,0.0,0.0,0.0,0.0
50,1724548988.5101540.0,0.0,0.0,0.0,0.0,0.0
51,1724548988.51025270.0,0.0,0.0,0.0,0.0,0.0
52,1724548988.51034980.0,0.0,0.0,0.0,0.0,0.0
53,1724548988.51045780.0,0.0,0.0,0.0,0.0,0.0
54,1724548988.51056170.0,0.0,0.0,0.0,0.0,0.0
55,1724548988.5106590.0,0.0,0.0,0.0,0.0,0.0
56,1724548988.51075770.0,0.0,0.0,0.0,0.0,0.0
57,1724548988.51086260.0,0.0,0.0,0.0,0.0,0.0
58,1724548988.51097460.0,0.0,0.0,0.0,0.0,0.0
59,1724548988.51107840.0,0.0,0.0,0.0,0.0,0.0
