count, Time, ForceInput_x_T[0], ForceInput_x_T[1], ForceInput_x_T[2], ForceInput_x_T[3], ForceInput_x_T[4], ForceInput_x_T[5] 
1,1727829474.88659950.0,0.0,0.0,0.0,0.0,0.0
2,1727829474.88716320.0,0.0,0.0,0.0,0.0,0.0
3,1727829475.124681-226563.88058734813,257123.2586180144,78170.12941772993,97281.86650874173,-133174.9412272342,0.0
4,1727829475.1248496-225941.4523439763,256660.59868347904,78376.38305735454,96879.04304493743,-131940.69710093917,0.0
5,1727829475.2292576-228016.21315521575,255503.9488471407,78840.45374650994,96315.0901956114,-131385.2872441064,0.0
6,1727829475.2300255-229261.06964195945,256082.2737653099,78737.32692669763,96355.37254199183,-132928.09240197518,0.0
7,1727829475.3389642-227912.47511465382,255156.95389623923,78840.45374650994,97604.12527978518,-133606.92667143745,0.0
8,1727829475.33937070.0,0.0,0.0,0.0,0.0,0.0
9,1727829475.449166-227186.30883072,255619.61383077456,78376.38305735454,97322.1488551222,-131446.99945042114,0.0
10,1727829475.4497418-228016.21315521575,256197.93874894374,77706.05872857456,97563.84293340477,-132372.68254514242,0.0
11,1727829475.5582820.0,0.0,0.0,0.0,0.0,0.0
12,1727829475.5587983-228949.85552027353,254347.29901080238,79665.4683050084,96999.89008407874,-132742.95578303095,0.0
13,1727829475.6705134-227704.99903352984,254115.9690435347,80696.73650313148,96838.760698557,-132804.6679893457,0.0
14,1727829475.670901-228949.85552027353,253884.63907626702,79613.90489510226,96959.60773769829,-132619.53137040144,0.0
15,1727829475.7806726-229676.02180420732,254578.62897807002,79356.08784557147,97402.71354788305,-132187.5459261982,0.0
16,1727829475.78098340.0,0.0,0.0,0.0,0.0,0.0
17,1727829475.890188-230817.140250389,255735.2788144084,79562.34148519608,98329.20751463297,-131138.43841884742,0.0
18,1727829475.8906152-228327.42727690167,256313.60373257755,79046.70738613456,98087.51343635037,-131632.13606936543,0.0
19,1727829476.0000246-228846.11747971154,256776.2636671129,80232.66581397611,98087.51343635037,-132249.2581325129,0.0
20,1727829476.0004368-228638.6413985876,255619.61383077456,80593.60968331917,98611.18393929598,-131385.2872441064,0.0
21,1727829476.1093209-227601.26099296787,253884.63907626702,80232.66581397611,98732.03097843728,-131755.56048199488,0.0
22,1727829476.1096628-227808.73707409183,255850.94379804222,79252.96102575917,97483.2782406439,-132310.97033882767,0.0
23,1727829476.22090960.0,0.0,0.0,0.0,0.0,0.0
24,1727829476.2213187-227082.570790158,254578.62897807002,78067.00259791763,97563.84293340477,-132866.38019566046,0.0
25,1727829476.3302753-228327.42727690167,255966.608781676,78273.25623754223,97161.01946960045,-131940.69710093917,0.0
26,1727829476.3306868-229572.28376364536,255272.61887987304,78840.45374650994,97040.17243045916,-131632.13606936543,0.0
27,1727829476.439133-228327.42727690167,253768.97409263317,79562.34148519608,97402.71354788305,-131693.84827568015,0.0
28,1727829476.4395292-227393.78491184395,256082.2737653099,78634.20010688531,97644.40762616564,-130953.30179990314,0.0
29,1727829476.5486495-229157.33160139745,254578.62897807002,77860.748958293,97040.17243045916,-131076.72621253267,0.0
30,1727829476.5491533-228431.16531746366,254694.29396170386,77809.18554838686,96637.34896665484,-132249.2581325129,0.0
31,1727829476.658189-227393.78491184395,256776.2636671129,77499.80508894994,97402.71354788305,-132249.2581325129,0.0
32,1727829476.658789-225422.76214116646,257585.91855254973,78067.00259791763,97684.68997254607,-132681.2435767162,0.0
33,1727829476.7684715-226875.09470903405,256891.92865074673,77706.05872857456,97281.86650874173,-132557.81916408666,0.0
34,1727829476.7690017-228949.85552027353,254115.9690435347,77190.424629513,97362.43120150261,-131200.15062516215,0.0
35,1727829476.8782072-227082.570790158,258279.90845435276,77087.29780970069,97442.99589426348,-132434.3947514572,0.0
36,1727829476.878822-226563.88058734813,254115.9690435347,77190.424629513,97563.84293340477,-132804.6679893457,0.0
37,1727829476.988202-227912.47511465382,253653.30910899932,77912.31236819917,97523.56058702435,-132125.83371988343,0.0
38,1727829476.9887369-228119.95119577774,252033.99933812566,77757.62213848071,97281.86650874173,-130829.87738727365,0.0
39,1727829477.0981107-227601.26099296787,252959.31920719636,77757.62213848071,96435.93723475268,-130459.60414938511,0.0
40,1727829477.0984440.0,0.0,0.0,0.0,0.0,0.0
41,1727829477.2069151-227497.5229524059,255619.61383077456,77706.05872857456,97724.97231892649,-131508.7116567359,0.0
42,1727829477.2076392-227290.04687128193,255619.61383077456,78118.56600782377,97724.97231892649,-131693.84827568015,0.0
43,1727829477.3182178-227808.73707409183,256313.60373257755,78067.00259791763,97362.43120150261,-131878.98489462445,0.0
44,1727829477.3187168-228742.37943914958,256429.2687162114,77551.36849885609,97402.71354788305,-131693.84827568015,0.0
45,1727829477.4293253-228846.11747971154,257238.92360164825,77190.424629513,97483.2782406439,-131940.69710093917,0.0
46,1727829477.4297206-227497.5229524059,256082.2737653099,77912.31236819917,97120.73712322002,-132187.5459261982,0.0
47,1727829477.53894620.0,0.0,0.0,0.0,0.0,0.0
48,1727829477.5402603-228327.42727690167,255503.9488471407,78582.63669697917,97080.45477683959,-132372.68254514242,0.0
